Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-02-17 01:15:00+00:00,33.93000030517578,33.93000030517578,33.93000030517578,33.93000030517578,0,0.0,0.0,0.0
2025-02-17 01:20:00+00:00,33.90999984741211,33.90999984741211,33.90999984741211,33.90999984741211,1000,0.0,0.0,0.0
2025-02-17 01:30:00+00:00,33.900001525878906,33.900001525878906,33.900001525878906,33.900001525878906,1011,0.0,0.0,0.0
2025-02-17 03:35:00+00:00,33.880001068115234,33.880001068115234,33.880001068115234,33.880001068115234,1143,0.0,0.0,0.0
2025-02-17 04:30:00+00:00,33.900001525878906,33.900001525878906,33.900001525878906,33.900001525878906,1089,0.0,0.0,0.0
2025-02-17 05:15:00+00:00,33.88999938964844,33.88999938964844,33.880001068115234,33.880001068115234,0,0.0,0.0,0.0
2025-02-19 01:10:00+00:00,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,155,0.0,0.0,0.0
2025-02-19 02:30:00+00:00,33.77000045776367,33.77000045776367,33.77000045776367,33.77000045776367,1000,0.0,0.0,0.0
2025-02-19 02:35:00+00:00,33.77000045776367,33.77000045776367,33.77000045776367,33.77000045776367,2000,0.0,0.0,0.0
2025-02-19 02:45:00+00:00,33.77000045776367,33.77000045776367,33.77000045776367,33.77000045776367,7000,0.0,0.0,0.0
2025-02-19 04:30:00+00:00,33.790000915527344,33.790000915527344,33.790000915527344,33.790000915527344,1000,0.0,0.0,0.0
2025-02-19 04:40:00+00:00,33.779998779296875,33.779998779296875,33.779998779296875,33.779998779296875,2000,0.0,0.0,0.0
2025-02-19 04:45:00+00:00,33.779998779296875,33.779998779296875,33.779998779296875,33.779998779296875,0,0.0,0.0,0.0
2025-02-20 01:00:00+00:00,,,,,0,0.41,0.0,0.0
2025-02-20 01:15:00+00:00,33.459999084472656,33.459999084472656,33.459999084472656,33.459999084472656,25872,0.0,0.0,0.0
2025-02-20 04:30:00+00:00,33.459999084472656,33.459999084472656,33.459999084472656,33.459999084472656,1020,0.0,0.0,0.0
2025-02-20 04:40:00+00:00,33.41999816894531,33.41999816894531,33.41999816894531,33.41999816894531,0,0.0,0.0,0.0
2025-02-21 03:55:00+00:00,33.5099983215332,33.52000045776367,33.5099983215332,33.52000045776367,26177,0.0,0.0,0.0
2025-02-24 01:15:00+00:00,33.65999984741211,33.65999984741211,33.65999984741211,33.65999984741211,0,0.0,0.0,0.0
2025-02-24 02:15:00+00:00,33.63999938964844,33.63999938964844,33.63999938964844,33.63999938964844,16000,0.0,0.0,0.0
2025-02-24 04:30:00+00:00,33.619998931884766,33.619998931884766,33.619998931884766,33.619998931884766,1000,0.0,0.0,0.0
2025-02-25 01:00:00+00:00,33.7400016784668,33.7400016784668,33.7400016784668,33.7400016784668,0,0.0,0.0,0.0
2025-02-25 01:20:00+00:00,33.86000061035156,33.86000061035156,33.86000061035156,33.86000061035156,7283,0.0,0.0,0.0
2025-02-25 02:25:00+00:00,33.849998474121094,33.849998474121094,33.849998474121094,33.849998474121094,3073,0.0,0.0,0.0
2025-02-25 02:45:00+00:00,33.86000061035156,33.86000061035156,33.86000061035156,33.86000061035156,1456,0.0,0.0,0.0
2025-02-25 04:40:00+00:00,33.86000061035156,33.86000061035156,33.86000061035156,33.86000061035156,1000,0.0,0.0,0.0
2025-02-26 01:10:00+00:00,34.220001220703125,34.220001220703125,34.220001220703125,34.220001220703125,0,0.0,0.0,0.0
2025-02-26 04:30:00+00:00,34.130001068115234,34.130001068115234,34.130001068115234,34.130001068115234,0,0.0,0.0,0.0
2025-02-27 01:20:00+00:00,34.2400016784668,34.2400016784668,34.2400016784668,34.2400016784668,1602,0.0,0.0,0.0
2025-02-27 03:25:00+00:00,34.27000045776367,34.27000045776367,34.27000045776367,34.27000045776367,1436,0.0,0.0,0.0
2025-02-27 04:30:00+00:00,34.29999923706055,34.29999923706055,34.29999923706055,34.29999923706055,1056,0.0,0.0,0.0
2025-02-27 04:45:00+00:00,34.310001373291016,34.310001373291016,34.310001373291016,34.310001373291016,10000,0.0,0.0,0.0
2025-02-27 05:05:00+00:00,34.31999969482422,34.31999969482422,34.31999969482422,34.31999969482422,2001,0.0,0.0,0.0
2025-03-03 02:25:00+00:00,34.290000915527344,34.290000915527344,34.290000915527344,34.290000915527344,109057,0.0,0.0,0.0
2025-03-03 04:30:00+00:00,34.33000183105469,34.33000183105469,34.33000183105469,34.33000183105469,1020,0.0,0.0,0.0
2025-03-03 04:35:00+00:00,34.31999969482422,34.31999969482422,34.31999969482422,34.31999969482422,126000,0.0,0.0,0.0
2025-03-03 05:20:00+00:00,34.290000915527344,34.290000915527344,34.290000915527344,34.290000915527344,1000,0.0,0.0,0.0
2025-03-04 01:05:00+00:00,34.369998931884766,34.369998931884766,34.369998931884766,34.369998931884766,0,0.0,0.0,0.0
2025-03-04 01:10:00+00:00,34.56999969482422,34.61000061035156,34.56999969482422,34.61000061035156,32704,0.0,0.0,0.0
2025-03-04 02:20:00+00:00,34.59000015258789,34.59000015258789,34.59000015258789,34.59000015258789,4092,0.0,0.0,0.0
2025-03-04 02:40:00+00:00,34.54999923706055,34.54999923706055,34.54999923706055,34.54999923706055,1093,0.0,0.0,0.0
2025-03-04 03:00:00+00:00,34.540000915527344,34.540000915527344,34.540000915527344,34.540000915527344,1074,0.0,0.0,0.0
2025-03-04 03:20:00+00:00,34.5,34.5,34.5,34.5,1111,0.0,0.0,0.0
2025-03-04 03:40:00+00:00,34.5,34.5,34.5,34.5,1093,0.0,0.0,0.0
2025-03-04 04:00:00+00:00,34.5099983215332,34.5099983215332,34.5099983215332,34.5099983215332,1092,0.0,0.0,0.0
2025-03-04 04:20:00+00:00,34.5099983215332,34.5099983215332,34.5099983215332,34.5099983215332,1038,0.0,0.0,0.0
2025-03-04 04:35:00+00:00,34.529998779296875,34.529998779296875,34.529998779296875,34.529998779296875,1000,0.0,0.0,0.0
2025-03-04 04:40:00+00:00,34.5099983215332,34.5099983215332,34.5099983215332,34.5099983215332,1000,0.0,0.0,0.0
2025-03-04 05:00:00+00:00,34.5099983215332,34.5099983215332,34.5099983215332,34.5099983215332,1000,0.0,0.0,0.0
2025-03-04 05:20:00+00:00,34.4900016784668,34.4900016784668,34.4900016784668,34.4900016784668,1035,0.0,0.0,0.0
2025-03-05 01:05:00+00:00,34.04999923706055,34.08000183105469,34.04999923706055,34.08000183105469,0,0.0,0.0,0.0
