Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-17 01:00:00+00:00,86.19999694824219,86.80000305175781,85.0,85.0,0,0.0,0.0
2025-02-17 01:05:00+00:00,85.0999984741211,85.4000015258789,84.9000015258789,85.19999694824219,51337,0.0,0.0
2025-02-17 01:10:00+00:00,85.19999694824219,85.69999694824219,85.0,85.0,45030,0.0,0.0
2025-02-17 01:15:00+00:00,85.30000305175781,85.4000015258789,84.5999984741211,84.80000305175781,16501,0.0,0.0
2025-02-17 01:20:00+00:00,84.80000305175781,85.19999694824219,84.80000305175781,85.19999694824219,15021,0.0,0.0
2025-02-17 01:25:00+00:00,85.0999984741211,85.0999984741211,84.80000305175781,84.80000305175781,9228,0.0,0.0
2025-02-17 01:30:00+00:00,84.80000305175781,85.4000015258789,84.80000305175781,85.30000305175781,22081,0.0,0.0
2025-02-17 01:35:00+00:00,85.30000305175781,85.5999984741211,85.19999694824219,85.5999984741211,28000,0.0,0.0
2025-02-17 01:40:00+00:00,85.5999984741211,85.5999984741211,85.0,85.0,13000,0.0,0.0
2025-02-17 01:45:00+00:00,85.0999984741211,85.0999984741211,85.0,85.0,8031,0.0,0.0
2025-02-17 01:50:00+00:00,85.0,85.0,84.9000015258789,84.9000015258789,7020,0.0,0.0
2025-02-17 01:55:00+00:00,85.0,85.0,84.9000015258789,85.0,14018,0.0,0.0
2025-02-17 02:00:00+00:00,85.0,85.30000305175781,84.9000015258789,85.30000305175781,7033,0.0,0.0
2025-02-17 02:05:00+00:00,85.30000305175781,86.0,85.30000305175781,85.80000305175781,72210,0.0,0.0
2025-02-17 02:10:00+00:00,85.80000305175781,85.80000305175781,85.5,85.5,13000,0.0,0.0
2025-02-17 02:15:00+00:00,85.5,85.69999694824219,85.5,85.69999694824219,2000,0.0,0.0
2025-02-17 02:20:00+00:00,85.5,86.0,85.5,85.9000015258789,19200,0.0,0.0
2025-02-17 02:25:00+00:00,86.0,86.0,85.5,85.5,17072,0.0,0.0
2025-02-17 02:30:00+00:00,85.5,85.5,85.4000015258789,85.4000015258789,9004,0.0,0.0
2025-02-17 02:35:00+00:00,85.4000015258789,85.4000015258789,85.4000015258789,85.4000015258789,1100,0.0,0.0
2025-02-17 02:40:00+00:00,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,4000,0.0,0.0
2025-02-17 02:45:00+00:00,85.5,85.69999694824219,85.5,85.5999984741211,4000,0.0,0.0
2025-02-17 02:50:00+00:00,85.5999984741211,86.0,85.5999984741211,86.0,20000,0.0,0.0
2025-02-17 02:55:00+00:00,86.0,86.5,86.0,86.5,35013,0.0,0.0
2025-02-17 03:00:00+00:00,86.30000305175781,86.4000015258789,86.19999694824219,86.30000305175781,9101,0.0,0.0
2025-02-17 03:05:00+00:00,86.4000015258789,86.4000015258789,86.0999984741211,86.0999984741211,7306,0.0,0.0
2025-02-17 03:10:00+00:00,86.0,86.0,85.4000015258789,85.5,18024,0.0,0.0
2025-02-17 03:20:00+00:00,85.5,85.5999984741211,85.5,85.5,7001,0.0,0.0
2025-02-17 03:25:00+00:00,85.4000015258789,85.4000015258789,85.0,85.19999694824219,24031,0.0,0.0
2025-02-17 03:30:00+00:00,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,2000,0.0,0.0
2025-02-17 03:35:00+00:00,85.30000305175781,85.30000305175781,85.30000305175781,85.30000305175781,2003,0.0,0.0
2025-02-17 03:50:00+00:00,85.19999694824219,85.19999694824219,85.19999694824219,85.19999694824219,2000,0.0,0.0
